FECHA,  variacion  ,dia_anterior,prom3dias,prom5dias,prom10dias,prom15dias,prom20dias,prom25dias,prom30dias,prom60dias,percentil10_90dias,percentil20_90dias,percentil30_90dias,percentil40_90dias,percentil50_90dias,percentil60_90dias,percentil70_90dias,percentil10_60dias,percentil20_60dias,percentil30_60dias,percentil40_60dias,percentil50_60dias,percentil60_60dias,percentil70_60dias,percentil10_30dias,percentil20_30dias,percentil30_30dias,percentil40_30dias,percentil50_30dias,percentil60_30dias,percentil70_30dias,percentil10_20dias,percentil20_20dias,percentil30_20dias,percentil40_20dias,percentil50_20dias,percentil60_20dias,percentil70_20dias,percentil10_15dias,percentil20_15dias,percentil30_15dias,percentil40_15dias,percentil50_15dias,percentil60_15dias,percentil70_15dias,percentil10_10dias,percentil20_10dias,percentil30_10dias,percentil40_10dias,percentil50_10dias,percentil60_10dias,percentil70_10dias,percentil10_05dias,percentil20_05dias,percentil30_05dias,percentil40_05dias,percentil50_05dias,percentil60_05dias,percentil70_05dias,minimos_03dias,minimos_05dias,minimos_10dias,minimos_15dias,minimos_20dias,minimos_25dias,minimos_30dias,minimos_60dias,maximos_03dias,maximos_05dias,maximos_10dias,maximos_15dias,maximos_20dias,maximos_25dias,maximos_30dias,maximos_60dias
20171006,0.01,46.55,46,45.89,44.535,43.63666667,43.2475,43.228,43.16333333,41.18583333,43.12,41.7,42.67,42.6,42.6,42.6,42.7,43.12,41.7,42.67,42.6,42.6,42.6,42.7,43.12,41.7,42.67,42.6,42.6,42.6,42.7,43.12,41.7,42.67,42.6,42.6,42.6,42.7,43.12,41.7,42.67,42.6,42.6,42.6,42.7,43.12,41.7,42.67,42.6,42.6,42.6,42.7,43.12,41.7,42.67,42.6,42.6,42.6,42.7,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55,46.55
20171009,0,47.2,46.4,46.28,44.94,44.02333333,43.4675,43.396,43.31666667,41.35416667,43.165,41.7,42.7,42.66,42.6,42.64,42.73,43.165,41.7,42.7,42.66,42.6,42.64,42.73,43.165,41.7,42.7,42.66,42.6,42.64,42.73,43.165,41.7,42.7,42.66,42.6,42.64,42.73,43.165,41.7,42.7,42.66,42.6,42.64,42.73,43.165,41.7,42.7,42.66,42.6,42.64,42.73,43.165,41.7,42.7,42.66,42.6,42.64,42.73,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2
20171010,-0.01,47.05,46.93333333,46.45,45.36,44.37333333,43.685,43.546,43.44,41.52083333,43.2,41.7,42.7,42.7,42.65,42.7,42.8,43.2,41.7,42.7,42.7,42.65,42.7,42.8,43.2,41.7,42.7,42.7,42.65,42.7,42.8,43.2,41.7,42.7,42.7,42.65,42.7,42.8,43.2,41.7,42.7,42.7,42.65,42.7,42.8,43.2,41.7,42.7,42.7,42.65,42.7,42.8,43.2,41.7,42.7,42.7,42.65,42.7,42.8,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2
20171011,0.01,46.75,47,46.6,45.715,44.71,43.9325,43.674,43.57,41.705,43.47,41.7,42.7,42.7,42.7,42.7,42.815,43.47,41.7,42.7,42.7,42.7,42.7,42.815,43.47,41.7,42.7,42.7,42.7,42.7,42.815,43.47,41.7,42.7,42.7,42.7,42.7,42.815,43.47,41.7,42.7,42.7,42.7,42.7,42.815,43.47,41.7,42.7,42.7,42.7,42.7,42.815,43.47,41.7,42.7,42.7,42.7,42.7,42.815,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.2
20171012,0.01,47,46.93333333,46.91,46.095,45.06333333,44.2025,43.842,43.71333333,41.88833333,45.075,41.78,42.7,42.76,42.7,42.74,42.85,45.075,41.78,42.7,42.76,42.7,42.74,42.85,45.075,41.78,42.7,42.76,42.7,42.74,42.85,45.075,41.78,42.7,42.76,42.7,42.74,42.85,45.075,41.78,42.7,42.76,42.7,42.74,42.85,45.075,41.78,42.7,42.76,42.7,42.74,42.85,45.075,41.78,42.7,42.76,42.7,42.74,42.85,47.05,47.2,47.2,47.2,47.2,47.2,47.2,47.2,47.05,47.2,47.2,47.2,47.2,47.2,47.2,47.2
20171013,-0.01,47.45,47.06666667,47.09,46.49,45.38666667,44.5,44.016,43.87166667,42.0675,45.43,42.44,42.77,42.76,42.75,42.8,42.895,45.43,42.44,42.77,42.76,42.75,42.8,42.895,45.43,42.44,42.77,42.76,42.75,42.8,42.895,45.43,42.44,42.77,42.76,42.75,42.8,42.895,45.43,42.44,42.77,42.76,42.75,42.8,42.895,45.43,42.44,42.77,42.76,42.75,42.8,42.895,45.43,42.44,42.77,42.76,42.75,42.8,42.895,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45
20171017,-0.05,46.85,47.1,47.02,46.65,45.63333333,44.7725,44.178,44,42.22,45.945,42.8,42.77,42.8,42.8,42.82,43.015,45.945,42.8,42.77,42.8,42.8,42.82,43.015,45.945,42.8,42.77,42.8,42.8,42.82,43.015,45.945,42.8,42.77,42.8,42.8,42.82,43.015,45.945,42.8,42.77,42.8,42.8,42.82,43.015,45.945,42.8,42.77,42.8,42.8,42.82,43.015,45.945,42.8,42.77,42.8,42.8,42.82,43.015,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45
20171018,-0.01,44.6,46.3,46.53,46.49,45.75,44.9125,44.254,44.04333333,42.31583333,45.365,43.09,42.77,42.83,42.825,42.85,43.065,45.365,43.09,42.77,42.83,42.825,42.85,43.065,45.365,43.09,42.77,42.83,42.825,42.85,43.065,45.365,43.09,42.77,42.83,42.825,42.85,43.065,45.365,43.09,42.77,42.83,42.825,42.85,43.065,45.365,43.09,42.77,42.83,42.825,42.85,43.065,45.365,43.09,42.77,42.83,42.825,42.85,43.065,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,47.45
20171019,0.02,44.1,45.18333333,46,46.3,45.81,45.0325,44.346,44.06166667,42.4075,44.55,43.19,42.77,42.85,42.85,42.91,43.115,44.55,43.19,42.77,42.85,42.85,42.91,43.115,44.55,43.19,42.77,42.85,42.85,42.91,43.115,44.55,43.19,42.77,42.85,42.85,42.91,43.115,44.55,43.19,42.77,42.85,42.85,42.91,43.115,44.55,43.19,42.77,42.85,42.85,42.91,43.115,44.55,43.19,42.77,42.85,42.85,42.91,43.115,46.85,47.45,47.45,47.45,47.45,47.45,47.45,47.45,46.85,47.45,47.45,47.45,47.45,47.45,47.45,47.45
20171020,0.03,45,44.56666667,45.6,46.255,45.93,45.1975,44.482,44.135,42.52166667,44.55,43.2,42.77,42.94,42.925,43.02,43.15,44.55,43.2,42.77,42.94,42.925,43.02,43.15,44.55,43.2,42.77,42.94,42.925,43.02,43.15,44.55,43.2,42.77,42.94,42.925,43.02,43.15,44.55,43.2,42.77,42.94,42.925,43.02,43.15,44.55,43.2,42.77,42.94,42.925,43.02,43.15,44.55,43.2,42.77,42.94,42.925,43.02,43.15,45,47.45,47.45,47.45,47.45,47.45,47.45,47.45,45,47.45,47.45,47.45,47.45,47.45,47.45,47.45
20171023,0.05,46.5,45.2,45.41,46.25,46.13,45.3925,44.682,44.24833333,42.665,44.55,43.44,42.77,42.94,43.025,43.07,43.165,44.55,43.44,42.77,42.94,43.025,43.07,43.165,44.55,43.44,42.77,42.94,43.025,43.07,43.165,44.55,43.44,42.77,42.94,43.025,43.07,43.165,44.55,43.44,42.77,42.94,43.025,43.07,43.165,44.55,43.44,42.77,42.94,43.025,43.07,43.165,44.55,43.44,42.77,42.94,43.025,43.07,43.165,46.5,46.85,47.45,47.45,47.45,47.45,47.45,47.45,46.5,46.85,47.45,47.45,47.45,47.45,47.45,47.45
20171024,0.02,48.7,46.73333333,45.78,46.4,46.36,45.67,44.974,44.445,42.84333333,44.55,43.98,42.805,43.06,43.075,43.12,43.2,44.55,43.98,42.805,43.06,43.075,43.12,43.2,44.55,43.98,42.805,43.06,43.075,43.12,43.2,44.55,43.98,42.805,43.06,43.075,43.12,43.2,44.55,43.98,42.805,43.06,43.075,43.12,43.2,44.55,43.98,42.805,43.06,43.075,43.12,43.2,44.55,43.98,42.805,43.06,43.075,43.12,43.2,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7,48.7
20171025,-0.02,49.6,48.26666667,46.78,46.655,46.58666667,46.0075,45.286,44.675,43.01833333,44.55,44.5,43.06,43.06,43.125,43.15,43.23,44.55,44.5,43.06,43.06,43.125,43.15,43.23,44.55,44.5,43.06,43.06,43.125,43.15,43.23,44.55,44.5,43.06,43.06,43.125,43.15,43.23,44.55,44.5,43.06,43.06,43.125,43.15,43.23,44.55,44.5,43.06,43.06,43.125,43.15,43.23,44.55,44.5,43.06,43.06,43.125,43.15,43.23,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6
20171026,-0.01,48.75,49.01666667,47.71,46.855,46.77,46.285,45.568,44.90666667,43.18916667,44.55,44.92,43.185,43.13,43.15,43.17,43.315,44.55,44.92,43.185,43.13,43.15,43.17,43.315,44.55,44.92,43.185,43.13,43.15,43.17,43.315,44.55,44.92,43.185,43.13,43.15,43.17,43.315,44.55,44.92,43.185,43.13,43.15,43.17,43.315,44.55,44.92,43.185,43.13,43.15,43.17,43.315,44.55,44.92,43.185,43.13,43.15,43.17,43.315,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6
20171027,-0.02,48.5,48.95,48.41,47.005,46.97333333,46.55,45.84,45.13666667,43.3525,44.55,45.2,43.2,43.18,43.175,43.2,43.395,44.55,45.2,43.2,43.18,43.175,43.2,43.395,44.55,45.2,43.2,43.18,43.175,43.2,43.395,44.55,45.2,43.2,43.18,43.175,43.2,43.395,44.55,45.2,43.2,43.18,43.175,43.2,43.395,44.55,45.2,43.2,43.18,43.175,43.2,43.395,44.55,45.2,43.2,43.18,43.175,43.2,43.395,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6
20171030,-0.01,47.35,48.2,48.58,46.995,47.02666667,46.7425,46.03,45.33166667,43.485,44.55,45.41,43.41,43.2,43.2,43.24,43.515,44.55,45.41,43.41,43.2,43.2,43.24,43.515,44.55,45.41,43.41,43.2,43.2,43.24,43.515,44.55,45.41,43.41,43.2,43.2,43.24,43.515,44.55,45.41,43.41,43.2,43.2,43.24,43.515,44.55,45.41,43.41,43.2,43.2,43.24,43.515,44.55,45.41,43.41,43.2,43.2,43.24,43.515,48.75,49.6,49.6,49.6,49.6,49.6,49.6,49.6,48.75,49.6,49.6,49.6,49.6,49.6,49.6,49.6
20171031,0.02,47,47.61666667,48.24,47.01,47.01333333,46.83,46.184,45.51833333,43.605,44.55,45.89,43.92,43.26,43.25,43.32,43.715,44.55,45.89,43.92,43.26,43.25,43.32,43.715,44.55,45.89,43.92,43.26,43.25,43.32,43.715,44.55,45.89,43.92,43.26,43.25,43.32,43.715,44.55,45.89,43.92,43.26,43.25,43.32,43.715,44.55,45.89,43.92,43.26,43.25,43.32,43.715,44.55,45.89,43.92,43.26,43.25,43.32,43.715,48.5,49.6,49.6,49.6,49.6,49.6,49.6,49.6,48.5,49.6,49.6,49.6,49.6,49.6,49.6,49.6
20171101,0.01,48,47.45,47.92,47.35,47.07666667,46.92,46.39,45.725,43.7375,44.91,45.89,44.45,43.38,43.325,43.41,44.25,44.91,45.89,44.45,43.38,43.325,43.41,44.25,44.91,45.89,44.45,43.38,43.325,43.41,44.25,44.91,45.89,44.45,43.38,43.325,43.41,44.25,44.91,45.89,44.45,43.38,43.325,43.41,44.25,44.91,45.89,44.45,43.38,43.325,43.41,44.25,44.91,45.89,44.45,43.38,43.325,43.41,44.25,48,48.75,49.6,49.6,49.6,49.6,49.6,49.6,48,48.75,49.6,49.6,49.6,49.6,49.6,49.6
20171102,0.01,48.25,47.75,47.82,47.765,47.17666667,47.0325,46.592,45.94333333,43.885,46.35,46.29,44.88,43.38,43.425,43.52,44.72,46.35,46.29,44.88,43.38,43.425,43.52,44.72,46.35,46.29,44.88,43.38,43.425,43.52,44.72,46.35,46.29,44.88,43.38,43.425,43.52,44.72,46.35,46.29,44.88,43.38,43.425,43.52,44.72,46.35,46.29,44.88,43.38,43.425,43.52,44.72,46.35,46.29,44.88,43.38,43.425,43.52,44.72,48.25,48.5,49.6,49.6,49.6,49.6,49.6,49.6,48.25,48.5,49.6,49.6,49.6,49.6,49.6,49.6
20171103,-0.03,48.6,48.28333333,47.84,48.125,47.28333333,47.19,46.808,46.17333333,44.05333333,46.95,46.54,45.175,43.86,43.525,43.77,45.075,46.95,46.54,45.175,43.86,43.525,43.77,45.075,46.95,46.54,45.175,43.86,43.525,43.77,45.075,46.95,46.54,45.175,43.86,43.525,43.77,45.075,46.95,46.54,45.175,43.86,43.525,43.77,45.075,46.95,46.54,45.175,43.86,43.525,43.77,45.075,46.95,46.54,45.175,43.86,43.525,43.77,45.075,48.6,48.6,49.6,49.6,49.6,49.6,49.6,49.6,48.6,48.6,49.6,49.6,49.6,49.6,49.6,49.6
20171107,0,47.4,48.08333333,47.85,48.215,47.28,47.2325,46.964,46.33333333,44.21833333,47.315,46.7,45.39,44.4,43.825,44.3,45.31,47.315,46.7,45.39,44.4,43.825,44.3,45.31,47.315,46.7,45.39,44.4,43.825,44.3,45.31,47.315,46.7,45.39,44.4,43.825,44.3,45.31,47.315,46.7,45.39,44.4,43.825,44.3,45.31,47.315,46.7,45.39,44.4,43.825,44.3,45.31,47.315,46.7,45.39,44.4,43.825,44.3,45.31,48.6,48.6,49.6,49.6,49.6,49.6,49.6,49.6,48.6,48.6,49.6,49.6,49.6,49.6,49.6,49.6
20171108,-0.02,47.2,47.73333333,47.89,48.065,47.30333333,47.2325,47.042,46.46833333,44.37416667,47.18,46.7,45.835,44.84,44.35,44.76,45.615,47.18,46.7,45.835,44.84,44.35,44.76,45.615,47.18,46.7,45.835,44.84,44.35,44.76,45.615,47.18,46.7,45.835,44.84,44.35,44.76,45.615,47.18,46.7,45.835,44.84,44.35,44.76,45.615,47.18,46.7,45.835,44.84,44.35,44.76,45.615,47.18,46.7,45.835,44.84,44.35,44.76,45.615,48.6,48.6,49.6,49.6,49.6,49.6,49.6,49.6,48.6,48.6,49.6,49.6,49.6,49.6,49.6,49.6
20171109,0,46.5,47.03333333,47.59,47.755,47.43,47.205,47.054,46.59,44.495,46.95,46.5,46.14,45.15,44.8,45.1,46.06,46.95,46.5,46.14,45.15,44.8,45.1,46.06,46.95,46.5,46.14,45.15,44.8,45.1,46.06,46.95,46.5,46.14,45.15,44.8,45.1,46.06,46.95,46.5,46.14,45.15,44.8,45.1,46.06,46.95,46.5,46.14,45.15,44.8,45.1,46.06,46.95,46.5,46.14,45.15,44.8,45.1,46.06,47.4,48.6,48.75,49.6,49.6,49.6,49.6,49.6,47.4,48.6,48.75,49.6,49.6,49.6,49.6,49.6
20171110,-0.03,46.65,46.78333333,47.27,47.545,47.6,47.2,47.08,46.705,44.56416667,46.635,46.5,46.41,45.37,45.125,45.33,46.29,46.635,46.5,46.41,45.37,45.125,45.33,46.29,46.635,46.5,46.41,45.37,45.125,45.33,46.29,46.635,46.5,46.41,45.37,45.125,45.33,46.29,46.635,46.5,46.41,45.37,45.125,45.33,46.29,46.635,46.5,46.41,45.37,45.125,45.33,46.29,46.635,46.5,46.41,45.37,45.125,45.33,46.29,47.2,48.6,48.6,49.6,49.6,49.6,49.6,49.6,47.2,48.6,48.6,49.6,49.6,49.6,49.6,49.6
20171113,-0.03,45.4,46.18333333,46.63,47.235,47.62666667,47.12,47.078,46.77833333,44.61083333,46.39,46.28,46.41,45.43,45.325,45.42,46.29,46.39,46.28,46.41,45.43,45.325,45.42,46.29,46.39,46.28,46.41,45.43,45.325,45.42,46.29,46.39,46.28,46.41,45.43,45.325,45.42,46.29,46.39,46.28,46.41,45.43,45.325,45.42,46.29,46.39,46.28,46.41,45.43,45.325,45.42,46.29,46.39,46.28,46.41,45.43,45.325,45.42,46.29,46.65,47.4,48.6,49.6,49.6,49.6,49.6,49.6,46.65,47.4,48.6,49.6,49.6,49.6,49.6,49.6
20171114,-0.04,44,45.35,45.95,46.9,47.46,46.9475,46.976,46.795,44.625,45.26,45.32,46.41,45.43,45.325,45.42,46.29,45.26,45.32,46.41,45.43,45.325,45.42,46.29,45.26,45.32,46.41,45.43,45.325,45.42,46.29,45.26,45.32,46.41,45.43,45.325,45.42,46.29,45.26,45.32,46.41,45.43,45.325,45.42,46.29,45.26,45.32,46.41,45.43,45.325,45.42,46.29,45.26,45.32,46.41,45.43,45.325,45.42,46.29,46.65,47.2,48.6,49.6,49.6,49.6,49.6,49.6,46.65,47.2,48.6,49.6,49.6,49.6,49.6,49.6
20171115,0.03,42.25,43.88333333,44.96,46.425,47.03,46.7175,46.778,46.695,44.63083333,43.825,44.92,46.41,45.43,45.325,45.42,46.29,43.825,44.92,46.41,45.43,45.325,45.42,46.29,43.825,44.92,46.41,45.43,45.325,45.42,46.29,43.825,44.92,46.41,45.43,45.325,45.42,46.29,43.825,44.92,46.41,45.43,45.325,45.42,46.29,43.825,44.92,46.41,45.43,45.325,45.42,46.29,43.825,44.92,46.41,45.43,45.325,45.42,46.29,45.4,46.65,48.6,49.6,49.6,49.6,49.6,49.6,45.4,46.65,48.6,49.6,49.6,49.6,49.6,49.6
20171116,0.05,43.5,43.25,44.36,45.975,46.62333333,46.6625,46.636,46.605,44.66416667,43.375,44.82,46.35,45.43,45.325,45.42,46.29,43.375,44.82,46.35,45.43,45.325,45.42,46.29,43.375,44.82,46.35,45.43,45.325,45.42,46.29,43.375,44.82,46.35,45.43,45.325,45.42,46.29,43.375,44.82,46.35,45.43,45.325,45.42,46.29,43.375,44.82,46.35,45.43,45.325,45.42,46.29,43.375,44.82,46.35,45.43,45.325,45.42,46.29,44,46.65,48.6,48.75,49.6,49.6,49.6,49.6,44,46.65,48.6,48.75,49.6,49.6,49.6,49.6
20171117,0,45.5,43.75,44.13,45.7,46.40666667,46.7325,46.586,46.58833333,44.74666667,43.375,45.32,46.2,45.48,45.425,45.47,46.29,43.375,45.32,46.2,45.48,45.425,45.47,46.29,43.375,45.32,46.2,45.48,45.425,45.47,46.29,43.375,45.32,46.2,45.48,45.425,45.47,46.29,43.375,45.32,46.2,45.48,45.425,45.47,46.29,43.375,45.32,46.2,45.48,45.425,45.47,46.29,43.375,45.32,46.2,45.48,45.425,45.47,46.29,45.5,45.5,48.6,48.6,49.6,49.6,49.6,49.6,45.5,45.5,48.6,48.6,49.6,49.6,49.6,49.6
20171121,0,45.4,44.8,44.13,45.38,46.2,46.7525,46.522,46.58666667,44.81666667,43.375,45.4,46.2,45.48,45.425,45.47,46.29,43.375,45.4,46.2,45.48,45.425,45.47,46.29,43.375,45.4,46.2,45.48,45.425,45.47,46.29,43.375,45.4,46.2,45.48,45.425,45.47,46.29,43.375,45.4,46.2,45.48,45.425,45.47,46.29,43.375,45.4,46.2,45.48,45.425,45.47,46.29,43.375,45.4,46.2,45.48,45.425,45.47,46.29,45.5,45.5,47.4,48.6,49.6,49.6,49.6,49.6,45.5,45.5,47.4,48.6,49.6,49.6,49.6,49.6
20171122,0.03,45.25,45.38333333,44.38,45.165,46.06,46.69,46.434,46.54333333,44.85333333,43.375,45.37,45.47,45.48,45.425,45.47,46.29,43.375,45.37,45.47,45.48,45.425,45.47,46.29,43.375,45.37,45.47,45.48,45.425,45.47,46.29,43.375,45.37,45.47,45.48,45.425,45.47,46.29,43.375,45.37,45.47,45.48,45.425,45.47,46.29,43.375,45.37,45.47,45.48,45.425,45.47,46.29,43.375,45.37,45.47,45.48,45.425,45.47,46.29,45.5,45.5,47.2,48.6,49.6,49.6,49.6,49.6,45.5,45.5,47.2,48.6,49.6,49.6,49.6,49.6
20171123,0,46.7,45.78333333,45.27,45.115,46.04,46.59,46.428,46.52666667,44.92166667,43.375,45.37,45.47,45.8,45.475,45.7,46.5,43.375,45.37,45.47,45.8,45.475,45.7,46.5,43.375,45.37,45.47,45.8,45.475,45.7,46.5,43.375,45.37,45.47,45.8,45.475,45.7,46.5,43.375,45.37,45.47,45.8,45.475,45.7,46.5,43.375,45.37,45.47,45.8,45.475,45.7,46.5,43.375,45.37,45.47,45.8,45.475,45.7,46.5,46.7,46.7,46.7,48.6,49.6,49.6,49.6,49.6,46.7,46.7,46.7,48.6,49.6,49.6,49.6,49.6
20171124,-0.01,46.85,46.26666667,45.94,45.15,45.96333333,46.4525,46.518,46.52,44.98,43.375,45.37,45.47,46.12,45.75,46.08,46.515,43.375,45.37,45.47,46.12,45.75,46.08,46.515,43.375,45.37,45.47,46.12,45.75,46.08,46.515,43.375,45.37,45.47,46.12,45.75,46.08,46.515,43.375,45.37,45.47,46.12,45.75,46.08,46.515,43.375,45.37,45.47,46.12,45.75,46.08,46.515,43.375,45.37,45.47,46.12,45.75,46.08,46.515,46.85,46.85,46.85,48.6,48.75,49.6,49.6,49.6,46.85,46.85,46.85,48.6,48.75,49.6,49.6,49.6
20171127,-0.03,46.5,46.68333333,46.14,45.135,45.84666667,46.34,46.614,46.51166667,45.04083333,43.375,45.37,45.47,46.38,46.1,46.32,46.515,43.375,45.37,45.47,46.38,46.1,46.32,46.515,43.375,45.37,45.47,46.38,46.1,46.32,46.515,43.375,45.37,45.47,46.38,46.1,46.32,46.515,43.375,45.37,45.47,46.38,46.1,46.32,46.515,43.375,45.37,45.47,46.38,46.1,46.32,46.515,43.375,45.37,45.47,46.38,46.1,46.32,46.515,46.85,46.85,46.85,48.6,48.6,49.6,49.6,49.6,46.85,46.85,46.85,48.6,48.6,49.6,49.6,49.6
20171128,-0.01,45.3,46.21666667,46.12,45.125,45.62666667,46.18,46.626,46.455,45.08416667,43.375,45.29,45.4,46.38,46.1,46.32,46.515,43.375,45.29,45.4,46.38,46.1,46.32,46.515,43.375,45.29,45.4,46.38,46.1,46.32,46.515,43.375,45.29,45.4,46.38,46.1,46.32,46.515,43.375,45.29,45.4,46.38,46.1,46.32,46.515,43.375,45.29,45.4,46.38,46.1,46.32,46.515,43.375,45.29,45.4,46.38,46.1,46.32,46.515,46.85,46.85,46.85,47.4,48.6,49.6,49.6,49.6,46.85,46.85,46.85,47.4,48.6,49.6,49.6,49.6
20171129,0,45,45.6,46.07,45.225,45.46666667,46.0625,46.566,46.37333333,45.1225,43.375,45.2,45.37,46.38,46.1,46.32,46.515,43.375,45.2,45.37,46.38,46.1,46.32,46.515,43.375,45.2,45.37,46.38,46.1,46.32,46.515,43.375,45.2,45.37,46.38,46.1,46.32,46.515,43.375,45.2,45.37,46.38,46.1,46.32,46.515,43.375,45.2,45.37,46.38,46.1,46.32,46.515,43.375,45.2,45.37,46.38,46.1,46.32,46.515,46.5,46.85,46.85,47.2,48.6,49.6,49.6,49.6,46.5,46.85,46.85,47.2,48.6,49.6,49.6,49.6
20171130,-0.01,44.9,45.06666667,45.71,45.49,45.31333333,45.9575,46.414,46.30833333,45.15416667,44.76,44.98,45.285,46.38,46.1,46.32,46.515,44.76,44.98,45.285,46.38,46.1,46.32,46.515,44.76,44.98,45.285,46.38,46.1,46.32,46.515,44.76,44.98,45.285,46.38,46.1,46.32,46.515,44.76,44.98,45.285,46.38,46.1,46.32,46.515,44.76,44.98,45.285,46.38,46.1,46.32,46.515,44.76,44.98,45.285,46.38,46.1,46.32,46.515,45.3,46.85,46.85,46.85,48.6,49.6,49.6,49.6,45.3,46.85,46.85,46.85,48.6,49.6,49.6,49.6
20171201,-0.01,44.3,44.73333333,45.2,45.57,45.16666667,45.7725,46.202,46.29833333,45.17083333,44.84,44.78,45.285,46.3,46.1,46.32,46.515,44.84,44.78,45.285,46.3,46.1,46.32,46.515,44.84,44.78,45.285,46.3,46.1,46.32,46.515,44.84,44.78,45.285,46.3,46.1,46.32,46.515,44.84,44.78,45.285,46.3,46.1,46.32,46.515,44.84,44.78,45.285,46.3,46.1,46.32,46.515,44.84,44.78,45.285,46.3,46.1,46.32,46.515,45,46.5,46.85,46.85,48.6,48.75,49.6,49.6,45,46.5,46.85,46.85,48.6,48.75,49.6,49.6
20171204,-0.02,44,44.4,44.7,45.42,44.99,45.56,46.012,46.295,45.17833333,44.27,44.24,45.285,46.1,46.1,46.32,46.515,44.27,44.24,45.285,46.1,46.1,46.32,46.515,44.27,44.24,45.285,46.1,46.1,46.32,46.515,44.27,44.24,45.285,46.1,46.1,46.32,46.515,44.27,44.24,45.285,46.1,46.1,46.32,46.515,44.27,44.24,45.285,46.1,46.1,46.32,46.515,44.27,44.24,45.285,46.1,46.1,46.32,46.515,44.9,45.3,46.85,46.85,48.6,48.6,49.6,49.6,44.9,45.3,46.85,46.85,48.6,48.6,49.6,49.6
20171205,-0.01,43.2,43.83333333,44.28,45.2,44.84333333,45.29,45.8,46.235,45.185,43.92,44,45.285,46.1,46.1,46.32,46.515,43.92,44,45.285,46.1,46.1,46.32,46.515,43.92,44,45.285,46.1,46.1,46.32,46.515,43.92,44,45.285,46.1,46.1,46.32,46.515,43.92,44,45.285,46.1,46.1,46.32,46.515,43.92,44,45.285,46.1,46.1,46.32,46.515,43.92,44,45.285,46.1,46.1,46.32,46.515,44.3,45,46.85,46.85,47.4,48.6,49.6,49.6,44.3,45,46.85,46.85,47.4,48.6,49.6,49.6
20171206,0.02,42.75,43.31666667,43.83,44.95,44.76,45.0575,45.616,46.11,45.17916667,43.155,43.9,45.175,45.46,46.1,46.32,46.515,43.155,43.9,45.175,45.46,46.1,46.32,46.515,43.155,43.9,45.175,45.46,46.1,46.32,46.515,43.155,43.9,45.175,45.46,46.1,46.32,46.515,43.155,43.9,45.175,45.46,46.1,46.32,46.515,43.155,43.9,45.175,45.46,46.1,46.32,46.515,43.155,43.9,45.175,45.46,46.1,46.32,46.515,44,44.9,46.85,46.85,47.2,48.6,49.6,49.6,44,44.9,46.85,46.85,47.2,48.6,49.6,49.6
20171207,0.01,43.75,43.23333333,43.6,44.655,44.86,44.885,45.486,45.945,45.195,43.155,43.7,44.97,45.4,46.1,46.32,46.515,43.155,43.7,44.97,45.4,46.1,46.32,46.515,43.155,43.7,44.97,45.4,46.1,46.32,46.515,43.155,43.7,44.97,45.4,46.1,46.32,46.515,43.155,43.7,44.97,45.4,46.1,46.32,46.515,43.155,43.7,44.97,45.4,46.1,46.32,46.515,43.155,43.7,44.97,45.4,46.1,46.32,46.515,43.75,44.3,46.85,46.85,46.85,48.6,49.6,49.6,43.75,44.3,46.85,46.85,46.85,48.6,49.6,49.6
20171211,0,44.35,43.61666667,43.61,44.405,44.91666667,44.7775,45.34,45.77,45.2225,43.155,43.7,44.735,45.36,46.1,46.32,46.515,43.155,43.7,44.735,45.36,46.1,46.32,46.515,43.155,43.7,44.735,45.36,46.1,46.32,46.515,43.155,43.7,44.735,45.36,46.1,46.32,46.515,43.155,43.7,44.735,45.36,46.1,46.32,46.515,43.155,43.7,44.735,45.36,46.1,46.32,46.515,43.155,43.7,44.735,45.36,46.1,46.32,46.515,44.35,44.35,46.5,46.85,46.85,48.6,48.75,49.6,44.35,44.35,46.5,46.85,46.85,48.6,48.75,49.6
